Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6a05514ff765acd129b28498,616c056b42e788ef31efc4b0,RETURNED,Not Applicable,2026-05-14T04:36:34.505000Z,,,,,,10965,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05515ccc5a6eb33ad896bf,66ec53e096df305784c5aa6f,RETURNED,Not Applicable,2026-05-14T04:36:51.120000Z,,,,,,6420,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05515f01561873401695f5,69ec8c0f83414539ee5e37e1,RETURNED,Not Applicable,2026-05-14T04:39:22.148000Z,2026-05-14T05:04:21.866000Z,,2026-05-14T05:04:22.200000Z,,NOCODE,815,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055162991a2b1552025aa0,67dbbdb452081ea930c8ab17,RETURNED,Not Applicable,2026-05-14T04:37:14.335000Z,,,,,,5331,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055165d018cb043a3a05ac,69d5088a3e2327ed5aaeec5d,RETURNED,Not Applicable,2026-05-14T04:37:01.018000Z,,,,,,321,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055167befa6ab78e75b015,5b53e95f4bbe600001465c18,RETURNED,Not Applicable,2026-05-14T04:38:43.549000Z,,,,,,4607,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055168a4f283b0fc034c1b,69f2c7c1f25ea6aa1b794dc9,RETURNED,Not Applicable,2026-05-14T04:37:02.624000Z,,,,,,284,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05516c09e475c2162c9007,69fd73f42f28824bb1d8ac19,RETURNED,Not Applicable,2026-05-14T04:37:04.757000Z,,,,,,85,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055171eb730c625b3e93d1,69f18ce48029b8e95cdc5c37,RETURNED,Not Applicable,2026-05-14T04:37:12.259000Z,,,,,,301,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055179731dfc132d653cbc,6a02be9fe54556bdb6a62e85,RETURNED,Not Applicable,2026-05-14T04:37:20.592000Z,,,,,,84,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05517bcdf0c7922c739869,6734ab83047e85e2f8795acb,RETURNED,Not Applicable,2026-05-14T04:37:21.069000Z,,,,,,5995,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05517db3471e4eb749a2da,5be08e69610cba000151f1f7,RETURNED,Not Applicable,2026-05-14T04:37:50.817000Z,,,,,,7320,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0551ae56439a12f0c88c32,6943920d0a98b248804ec6fc,RETURNED,Not Applicable,2026-05-14T04:38:16.638000Z,,,,,,271,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0551c5ac1331ad84e859d6,69f0438cc141b27ed949788e,RETURNED,Not Applicable,2026-05-14T04:38:39.008000Z,,,,,,330,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0551d375d388e1730fdf40,698ea1be50ea8dbf93448cff,RETURNED,Not Applicable,2026-05-14T04:38:47.829000Z,,,,,,986,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0551dcd80ed1366376b411,6a02113cdcfd6937542db3fe,RETURNED,Not Applicable,2026-05-14T04:38:55.703000Z,,,,,,101,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0551ed7e698368351a4bca,69ee34f0f6ce074a822eea3d,RETURNED,Not Applicable,2026-05-14T04:39:19.262000Z,,,,,,183,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0551f173d3128a4f0aab55,69837c75817c25ff775c70c5,RETURNED,Not Applicable,2026-05-14T04:39:20.752000Z,,,,,,937,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05522f73f29eda20f68f61,66463ba8fac8591a6734db5b,RETURNED,Not Applicable,2026-05-14T04:40:53.182000Z,,,,,,2251,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05525e00bd217b1105ddcc,6a00c716309f89c3bd73cef4,RETURNED,Not Applicable,2026-05-14T04:41:06.861000Z,,,,,,325,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055261208d96719b667824,612fa6644526903f736cf925,RETURNED,Not Applicable,2026-05-14T04:41:10.458000Z,,,,,,14900,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05526634fbb9d50ec646a9,5d537c0cecc84200153075e9,RETURNED,Not Applicable,2026-05-14T04:41:13.355000Z,,,,,,16923,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05526a81ff14cddfebe74e,697aabcbdeac385ca47d256f,RETURNED,Not Applicable,2026-05-14T04:41:22.481000Z,,,,,,629,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05526bfbf50a3ca93a3842,5fb5611ae70d1603f68b026a,RETURNED,Not Applicable,2026-05-14T04:41:20.298000Z,,,,,,2257,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05526db36f9431e376131b,66d36598db306c67c37bde18,RETURNED,Not Applicable,2026-05-14T04:41:21.517000Z,,,,,,3996,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05526e00e88dc8f7c751a0,60318abd5f6c24103dd02a1f,RETURNED,Not Applicable,2026-05-14T04:41:20.648000Z,,,,,,9255,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055284e408405503739887,5c024be169406e00014e0b8e,RETURNED,Not Applicable,2026-05-14T04:41:50.769000Z,,,,,,10015,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0552d17d6f8bf7ec8b5665,69ce7d2297b4750b47987000,RETURNED,Not Applicable,2026-05-14T04:43:00.591000Z,,,,,,2067,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0552debd8e9eea83b8e339,6743f65e1f01ee21e8143b3c,RETURNED,Not Applicable,2026-05-14T04:49:45.481000Z,,,,,,1510,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0552e3ddf89353814c73ab,69fdd4a212285ab8c5aa0654,TIMED-OUT,Not Applicable,2026-05-14T04:43:21.364000Z,,,,1281723.0,,6,44,Male,White,United States,United States,United States,English,No,Full-Time
6a0552f89f8076b421a5c502,615dfbb483f8480303655714,RETURNED,Not Applicable,2026-05-14T04:43:41.505000Z,,,,,,3509,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0552fa33ed18b0a168241a,69d57dbdf8e39f7fbe8c8d46,RETURNED,Not Applicable,2026-05-14T04:43:42.779000Z,2026-05-14T04:56:41.098000Z,,2026-05-14T04:56:41.444000Z,,NOCODE,424,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055310a7ce2073c30255cb,69ca42f47ec1021e94fd1f3b,RETURNED,Not Applicable,2026-05-14T04:45:37.153000Z,,,,,,294,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05531643d581390a20c134,679097440999b394cd1d2bcc,RETURNED,Not Applicable,2026-05-14T04:44:13.976000Z,,,,,,2883,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a055342da34c7acada83d2c,6a04c01c963d770b4182218f,RETURNED,Not Applicable,2026-05-14T04:44:52.696000Z,,,,,,133,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05534dfd8d47d7ec6030c5,69e1d1f5e5ca332c38d732bc,RETURNED,Not Applicable,2026-05-14T04:45:01.499000Z,2026-05-14T05:15:07.482000Z,,2026-05-14T05:15:07.835000Z,,NOCODE,225,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0553558fd014dabf6bf805,61022d2f69d5127750d09f40,RETURNED,Not Applicable,2026-05-14T04:45:15.598000Z,,,,,,1250,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0553728ae788baf9a5c4d7,69e6cb5ab106b09f80defc2d,RETURNED,Not Applicable,2026-05-14T04:45:47.536000Z,,,,,,452,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0553cef69dd7106ba0d6a0,650764c3a197814ab15f8237,RETURNED,Not Applicable,2026-05-14T04:47:12.645000Z,,,,,,4267,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0553d093476b843f32429f,69fed5e3b5d7fb4bf03a35cc,RETURNED,Not Applicable,2026-05-14T04:47:15.574000Z,,,,,,560,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0553d3dcd42fb91f774283,642e10f11d857b6e6bf20522,RETURNED,Not Applicable,2026-05-14T04:47:41.969000Z,,,,,,2502,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0553f361da9064dffefebf,5a98b9554eecca0001dd722f,RETURNED,Not Applicable,2026-05-14T04:47:54.043000Z,,,,,,2560,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0553fbbb60778d412a5527,62ed458d61ebd1930833e95a,RETURNED,Not Applicable,2026-05-14T04:48:08.877000Z,,,,,,10670,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0553fec0a57d7f77b2847b,6a041a509daa83420768e8d7,RETURNED,Not Applicable,2026-05-14T04:48:14.709000Z,,,,,,36,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05543bc12ba64a0819ca4f,698600befd4552759541c5b1,RETURNED,Not Applicable,2026-05-14T04:49:02.414000Z,,,,,,1202,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05543d9b621238043f9b54,5d845d15fbc5970001e821e0,RETURNED,Not Applicable,2026-05-14T04:49:04.530000Z,2026-05-14T05:04:06.725000Z,,2026-05-14T05:04:07.079000Z,,XXXXXXX,4735,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05544825b0fc9f33dbdcb6,69d9ce3f9fcd58daf1aff45a,RETURNED,Not Applicable,2026-05-14T04:49:21.783000Z,,,,,,662,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05544b6a6f0b9b6f039480,5d4cdd05421a460018d005e0,RETURNED,Not Applicable,2026-05-14T04:49:18.432000Z,,,,,,4598,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05545f25ed8deb3fc9fb81,5b012b19293d310001023590,RETURNED,Not Applicable,2026-05-14T04:50:12.928000Z,,,,,,5566,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05545ffcabac8329169631,6942d10dd2ee7f3b66aed2f4,RETURNED,Not Applicable,2026-05-14T04:49:42.394000Z,,,,,,55,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05547bf69dd7106ba0d6a7,65612a45629022b7c905ef6c,TIMED-OUT,Not Applicable,2026-05-14T04:50:14.827000Z,,,,1281310.0,,3737,50,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
6a05548ba5bbb014c2169afe,5c90572e1bc01a0016149f0c,RETURNED,Not Applicable,2026-05-14T04:50:22.764000Z,,,,,,5437,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0554c0c522e9154c1d5499,69b9e5ea3125135088af893c,RETURNED,Not Applicable,2026-05-14T04:51:18.760000Z,,,,,,1013,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0554c6a459062868414e3d,677e687b4fe041287b17a704,RETURNED,Not Applicable,2026-05-14T04:51:23.573000Z,,,,,,2043,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0554e5c19412adafc6469a,6627022aef53030b919b43c2,RETURNED,Not Applicable,2026-05-14T04:51:55.053000Z,,,,,,1890,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0555038a30e153d8a15600,69978dfe1291528807666277,RETURNED,Not Applicable,2026-05-14T04:52:23.144000Z,,,,,,172,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05552d67237f731b2c7434,69df46d26501a148f0c08b93,RETURNED,Not Applicable,2026-05-14T04:53:08.824000Z,,,,,,212,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05553693761594e42edfd5,69e0064bf31fa2eb5621347e,RETURNED,Not Applicable,2026-05-14T04:53:13.753000Z,,,,,,452,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0555372e8dd31d682bce2e,69e3341d4440041278baa091,RETURNED,Not Applicable,2026-05-14T04:56:46.188000Z,,,,,,540,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0555a0c522e9154c1d54a4,6960083599d614eab161343a,RETURNED,Not Applicable,2026-05-14T04:54:59.452000Z,,,,,,532,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0555a2b42adc33894cb3e2,65d2f996341d070378ca56ec,RETURNED,Not Applicable,2026-05-14T04:55:02.320000Z,,,,,,6059,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0555bb3b53fac79a6030e6,69ba27d8069a7a4a2764ed9f,RETURNED,Not Applicable,2026-05-14T04:55:27.307000Z,,,,,,2069,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0555be64e51b31422a5523,698cf4dee24b87ad4c3038e1,RETURNED,Not Applicable,2026-05-14T04:55:41.995000Z,,,,,,884,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0555e9044ad699e0284b4d,69af65fb0871d7f76126ccc0,RETURNED,Not Applicable,2026-05-14T04:56:13.202000Z,,,,,,1096,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05561bf93bf9f982c7519e,59fd7b4a728b1b0001ad86fc,RETURNED,Not Applicable,2026-05-14T05:02:40.748000Z,,,,,,1497,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05563800fa38240dcac698,699b781fa33614257de03b48,RETURNED,Not Applicable,2026-05-14T04:57:31.606000Z,,,,,,1103,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05569dacd283424be85a05,5fbaea1c266280b97c7d20a7,RETURNED,Not Applicable,2026-05-14T04:59:12.163000Z,,,,,,2310,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0556a1ed69323d5d8aac6c,69fee70e465bef7d03f0f579,RETURNED,Not Applicable,2026-05-14T04:59:33.769000Z,,,,,,278,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0556a2ced672ae0f05dde0,6009a44e7fcfa0016fe05284,RETURNED,Not Applicable,2026-05-14T04:59:17.806000Z,,,,,,2405,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0556ba0c3b54da86a5c4d1,66312419d5e27d48fbc0a866,RETURNED,Not Applicable,2026-05-14T04:59:41.544000Z,,,,,,3191,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0556e6d9aed9aaa35a2cf8,6609c596ac6ba651a47a15de,RETURNED,Not Applicable,2026-05-14T05:00:27.091000Z,,,,,,5804,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0556f915732ea772a15618,5db0a97f127d4000117cdfa0,RETURNED,Not Applicable,2026-05-14T05:00:45.603000Z,,,,,,7346,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05570b26b33ff572343cfe,69fba1d76bc977f982998a3a,RETURNED,Not Applicable,2026-05-14T05:01:19.532000Z,,,,,,529,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05575d14b0c49a31da3095,56e6a66af6ed900006a5867c,RETURNED,Not Applicable,2026-05-14T05:02:21.534000Z,,,,,,15943,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0557722b6477f1737df99b,6965593329d2d7fe05f0e054,RETURNED,Not Applicable,2026-05-14T05:05:55.352000Z,,,,,,1113,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a05579d581915f0bb935dcb,69f12becc21142e860c16f9d,RETURNED,Not Applicable,2026-05-14T05:03:27.698000Z,,,,,,277,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6a0557a0a6ec0dd2763f9b41,6776cdf98d57e424a247e48a,RETURNED,Not Applicable,2026-05-14T05:03:31.423000Z,,,,,,4500,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
